valor,prediccion,valor_real,error,error_promedio,desviacion_estandar,diferencias_mayores_a_3,error_promedio_acumulativo,desviacion_estandar_acumulativa,error_relativo_porcentual
0,4.1971083,20.46,-16.262891731262208,16.871328986167907,1.2843469258684455,4,16.262891731262208,0.0,79.4862743463451
0,4.1879997,19.632,-15.444000274658205,16.871328986167907,1.2843469258684455,4,15.853446002960206,0.40944572830200165,78.66748306162492
0,4.1879997,21.048,-16.8600002746582,16.871328986167907,1.2843469258684455,4,16.188964093526206,0.5804383238644838,80.10262388188048
0,4.1935763,23.112,-18.918423664093016,16.871328986167907,1.2843469258684455,4,16.871328986167907,1.2843469258684455,81.85541564595455
1,4.197185,19.632,-15.434814960479738,17.393118224143983,1.3588047832641066,4,15.434814960479738,0.0,78.62069560146566
1,4.1879997,21.048,-16.8600002746582,17.393118224143983,1.3588047832641066,4,16.14740761756897,0.7125926570892318,80.10262388188048
1,4.1879997,23.112,-18.9240002746582,17.393118224143983,1.3588047832641066,4,17.07293850326538,1.4323897412067332,81.87954428287557
1,4.1943426,22.548,-18.353657386779783,17.393118224143983,1.3588047832641066,4,17.393118224143983,1.3588047832641066,81.3981611973558
2,4.1973586,21.048,-16.85064139175415,18.448943820953367,1.0316932296660046,4,16.85064139175415,0.0,80.0581594059015
2,4.1879997,23.112,-18.9240002746582,18.448943820953367,1.0316932296660046,4,17.887320833206175,1.0366794414520264,81.87954428287557
2,4.1879997,22.548,-18.3600002746582,18.448943820953367,1.0316932296660046,4,18.04488064702352,0.8752826397302577,81.4262917982003
2,4.1948667,23.856,-19.66113334274292,18.448943820953367,1.0316932296660046,4,18.448943820953367,1.0316932296660046,82.41588423349648
3,4.197566,23.112,-18.91443396759033,18.90776381492615,0.4811633162843975,4,18.91443396759033,0.0,81.83815320002739
3,4.1879997,22.548,-18.3600002746582,18.90776381492615,0.4811633162843975,4,18.637217121124266,0.2772168464660645,81.4262917982003
3,4.1879997,23.856,-19.668000274658205,18.90776381492615,0.4811633162843975,4,18.98081150563558,0.5360475620488127,82.44466915936538
3,4.1953793,22.884,-18.688620742797852,18.90776381492615,0.4811633162843975,4,18.90776381492615,0.4811633162843975,81.66675730990147
4,4.197735,22.548,-18.350265167236326,19.213580828666686,0.7207738546831904,4,18.350265167236326,0.0,81.38311676084943
4,4.1879997,23.856,-19.668000274658205,19.213580828666686,0.7207738546831904,4,19.009132720947264,0.6588675537109392,82.44466915936538
4,4.1879997,22.884,-18.696000274658203,19.213580828666686,0.7207738546831904,4,18.90475523885091,0.5578473086424047,81.69900487090632
4,4.1959424,24.336,-20.140057598114012,19.213580828666686,0.7207738546831904,4,19.213580828666686,0.7207738546831904,82.75829059054082
5,4.1978955,23.856,-19.658104473114015,18.928461738586428,1.1203590928628242,4,19.658104473114015,0.0,82.40318776456243
5,4.1879997,22.884,-18.696000274658203,18.928461738586428,1.1203590928628242,4,19.17705237388611,0.4810520992279059,81.69900487090632
5,4.1879997,24.336,-20.1480002746582,18.928461738586428,1.1203590928628242,4,19.500701674143475,0.6031349936472593,82.79092815030491
5,4.196258,21.408,-17.211741931915284,18.928461738586428,1.1203590928628242,4,18.928461738586428,1.1203590928628242,80.39864504818425
6,4.1979256,22.884,-18.686074432373047,18.54735278129578,1.0621838919400717,4,18.686074432373047,0.0,81.6556302760577
6,4.1879997,24.336,-20.1480002746582,18.54735278129578,1.0621838919400717,4,19.417037353515624,0.7309629211425772,82.79092815030491
6,4.1879997,21.408,-17.220000274658204,18.54735278129578,1.0621838919400717,4,18.68469166056315,1.1953513943727747,80.43722101391164
6,4.196664,22.332,-18.135336143493653,18.54735278129578,1.0621838919400717,4,18.54735278129578,1.0621838919400717,81.20784588703947
7,4.1979084,24.336,-20.13809159851074,18.63736196041107,1.0808103683477654,4,20.13809159851074,0.0,82.75021202543861
7,4.1879997,21.408,-17.220000274658204,18.63736196041107,1.0808103683477654,4,18.679045936584473,1.4590456619262682,80.43722101391164
7,4.1879997,22.332,-18.144000274658204,18.63736196041107,1.0808103683477654,4,18.50069738260905,1.2177133936744544,81.24664282042899
7,4.1966443,23.244,-19.04735569381714,18.63736196041107,1.0808103683477654,4,18.63736196041107,1.0808103683477654,81.94525767431224
8,4.197652,21.408,-17.210348136901857,17.902211995124816,0.768450739788324,4,17.210348136901857,0.0,80.39213442125306
8,4.188799,22.332,-18.143201095581055,17.902211995124816,0.768450739788324,4,17.676774616241456,0.46642647933959935,81.24306419300133
8,4.1879997,23.244,-19.056000274658203,17.902211995124816,0.768450739788324,4,18.13651650238037,0.7534991556026397,81.98244826474877
8,4.1967015,21.396,-17.199298473358155,17.902211995124816,0.768450739788324,4,17.902211995124816,0.768450739788324,80.38557895568403
9,4.1972427,22.332,-18.134757263183594,18.037136416435242,0.673124138743599,4,18.134757263183594,0.0,81.20525373089555
9,4.190018,23.244,-19.05398182296753,18.037136416435242,0.673124138743599,4,18.594369543075562,0.4596122798919673,81.97376451113203
9,4.1879997,21.396,-17.208000274658204,18.037136416435242,0.673124138743599,4,18.13224645360311,0.7536209026197833,80.42624918049263
9,4.1961937,21.948,-17.75180630493164,18.037136416435242,0.673124138743599,4,18.037136416435242,0.673124138743599,80.88120240993094
10,4.196404,23.244,-19.047596019744873,18.276987285614013,0.8189837332268989,4,19.047596019744873,0.0,81.94629160103628
10,4.1917787,21.396,-17.204221340179444,18.276987285614013,0.8189837332268989,4,18.12590867996216,0.9216873397827143,80.4085873068772
